Cuntrycd,Stkcd,Stknme,Conme,,Prefix
10,600095,哈高科,哈尔滨高科技(集团)股份有限公司,,shmb
10,600096,云天化,云南云天化股份有限公司,,shmb
10,600097,开创国际,上海开创国际海洋资源股份有限公司,,shmb
10,600098,广州发展,广州发展集团股份有限公司,,shmb
10,600099,林海股份,林海股份有限公司,,shmb
10,600100,同方股份,同方股份有限公司,,shmb
10,600101,明星电力,四川明星电力股份有限公司,,shmb
10,600102,莱钢股份,莱芜钢铁股份有限公司,,shmb
10,600103,青山纸业,福建省青山纸业股份有限公司,,shmb
10,600104,上汽集团,上海汽车集团股份有限公司,,shmb
10,600105,永鼎股份,江苏永鼎股份有限公司,,shmb
10,600106,重庆路桥,重庆路桥股份有限公司,,shmb
10,600107,美尔雅,湖北美尔雅股份有限公司,,shmb
10,600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,,shmb
10,600109,国金证券,国金证券股份有限公司,,shmb
10,600110,诺德股份,诺德投资股份有限公司,,shmb
10,600111,北方稀土,中国北方稀土(集团)高科技股份有限公司,,shmb
10,600112,天成控股,贵州长征天成控股股份有限公司,,shmb
10,600113,浙江东日,浙江东日股份有限公司,,shmb
10,600114,东睦股份,东睦新材料集团股份有限公司,,shmb
10,600115,东方航空,中国东方航空股份有限公司,,shmb
10,600116,三峡水利,重庆三峡水利电力(集团)股份有限公司,,shmb
10,600117,西宁特钢,西宁特殊钢股份有限公司,,shmb
10,600118,中国卫星,中国东方红卫星股份有限公司,,shmb
10,600119,长江投资,长发集团长江投资实业股份有限公司,,shmb
10,600120,浙江东方,浙江东方集团股份有限公司,,shmb
10,600121,郑州煤电,郑州煤电股份有限公司,,shmb
10,600122,宏图高科,江苏宏图高科技股份有限公司,,shmb
10,600123,兰花科创,山西兰花科技创业股份有限公司,,shmb
10,600125,铁龙物流,中铁铁龙集装箱物流股份有限公司,,shmb
10,600126,杭钢股份,杭州钢铁股份有限公司,,shmb
10,600127,金健米业,金健米业股份有限公司,,shmb
10,600128,弘业股份,江苏弘业股份有限公司,,shmb
10,600129,太极集团,重庆太极实业(集团)股份有限公司,,shmb
10,600130,波导股份,宁波波导股份有限公司,,shmb
10,600131,岷江水电,四川岷江水利电力股份有限公司,,shmb
10,600132,重庆啤酒,重庆啤酒股份有限公司,,shmb
10,600133,东湖高新,武汉东湖高新集团股份有限公司,,shmb
10,600135,乐凯胶片,乐凯胶片股份有限公司,,shmb
10,600136,当代明诚,武汉当代明诚文化股份有限公司,,shmb
10,600137,浪莎股份,四川浪莎控股股份有限公司,,shmb
10,600138,中青旅,中青旅控股股份有限公司,,shmb
10,600139,西部资源,四川西部资源控股股份有限公司,,shmb
10,600141,兴发集团,湖北兴发化工集团股份有限公司,,shmb
10,600143,金发科技,金发科技股份有限公司,,shmb
10,600145,*ST 新亿,新疆亿路万源实业投资控股股份有限公司,,shmb
10,600146,商赢环球,商赢环球股份有限公司,,shmb
10,600148,长春一东,长春一东离合器股份有限公司,,shmb
10,600149,廊坊发展,廊坊发展股份有限公司,,shmb
10,600150,中国船舶,中国船舶工业股份有限公司,,shmb
10,600151,航天机电,上海航天汽车机电股份有限公司,,shmb
10,600152,维科精华,宁波维科精华集团股份有限公司,,shmb
10,600153,建发股份,厦门建发股份有限公司,,shmb
10,600155,宝硕股份,河北宝硕股份有限公司,,shmb
10,600156,华升股份,湖南华升股份有限公司,,shmb
10,600157,永泰能源,永泰能源股份有限公司,,shmb
10,600158,中体产业,中体产业集团股份有限公司,,shmb
10,600159,大龙地产,北京市大龙伟业房地产开发股份有限公司,,shmb
10,600160,巨化股份,浙江巨化股份有限公司,,shmb
10,600161,天坛生物,北京天坛生物制品股份有限公司,,shmb
10,600162,香江控股,深圳香江控股股份有限公司,,shmb
10,600163,中闽能源,中闽能源股份有限公司,,shmb
10,600165,新日恒力,宁夏新日恒力钢丝绳股份有限公司,,shmb
10,600166,福田汽车,北汽福田汽车股份有限公司,,shmb
10,600167,联美控股,联美控股股份有限公司,,shmb
10,600168,武汉控股,武汉三镇实业控股股份有限公司,,shmb
10,600169,太原重工,太原重工股份有限公司,,shmb
10,600170,上海建工,上海建工集团股份有限公司,,shmb
10,600171,上海贝岭,上海贝岭股份有限公司,,shmb
10,600172,黄河旋风,河南黄河旋风股份有限公司,,shmb
10,600173,卧龙地产,卧龙地产集团股份有限公司,,shmb
10,600175,美都能源,美都能源股份有限公司,,shmb
10,600176,中国巨石,中国巨石股份有限公司,,shmb
10,600177,雅戈尔,雅戈尔集团股份有限公司,,shmb
10,600178,东安动力,哈尔滨东安汽车动力股份有限公司,,shmb
10,600179,*ST 黑化,黑龙江黑化股份有限公司,,shmb
10,600180,瑞茂通,瑞茂通供应链管理股份有限公司,,shmb
10,600181,S*ST 云大,云大科技股份有限公司,,shmb
10,600182,S 佳通,佳通轮胎股份有限公司,,shmb
10,600183,生益科技,广东生益科技股份有限公司,,shmb
10,600184,光电股份,北方光电股份有限公司,,shmb
10,600185,格力地产,格力地产股份有限公司,,shmb
10,600186,莲花健康,河南莲花健康产业股份有限公司,,shmb
10,600187,国中水务,黑龙江国中水务股份有限公司,,shmb
10,600188,兖州煤业,兖州煤业股份有限公司,,shmb
10,600189,吉林森工,吉林森林工业股份有限公司,,shmb
10,600190,锦州港,锦州港股份有限公司,,shmb
10,600191,华资实业,包头华资实业股份有限公司,,shmb
10,600192,长城电工,兰州长城电工股份有限公司,,shmb
10,600193,创兴资源,上海创兴资源开发股份有限公司,,shmb
10,600195,中牧股份,中牧实业股份有限公司,,shmb
10,600196,复星医药,上海复星医药(集团)股份有限公司,,shmb
10,600197,伊力特,新疆伊力特实业股份有限公司,,shmb
10,600198,大唐电信,大唐电信科技股份有限公司,,shmb
10,600199,金种子酒,安徽金种子酒业股份有限公司,,shmb
10,600200,江苏吴中,江苏吴中实业股份有限公司,,shmb
10,600201,生物股份,金宇生物技术股份有限公司,,shmb
10,600202,哈空调,哈尔滨空调股份有限公司,,shmb
10,600203,福日电子,福建福日电子股份有限公司,,shmb
10,600205,S 山东铝,山东铝业股份有限公司,,shmb
10,600206,有研新材,有研新材料股份有限公司,,shmb
10,600207,安彩高科,河南安彩高科股份有限公司,,shmb
10,600208,新湖中宝,新湖中宝股份有限公司,,shmb
10,600209,罗顿发展,罗顿发展股份有限公司,,shmb
10,600210,紫江企业,上海紫江企业集团股份有限公司,,shmb
10,600211,西藏药业,西藏诺迪康药业股份有限公司,,shmb
10,600212,*ST 江泉,山东江泉实业股份有限公司,,shmb
10,600213,亚星客车,扬州亚星客车股份有限公司,,shmb
10,600215,长春经开,长春经开(集团)股份有限公司,,shmb
10,600216,浙江医药,浙江医药股份有限公司,,shmb
10,600217,秦岭水泥,陕西秦岭水泥(集团)股份有限公司,,shmb
10,600218,全柴动力,安徽全柴动力股份有限公司,,shmb
10,600219,南山铝业,山东南山实业股份有限公司,,shmb
10,600220,江苏阳光,江苏阳光股份有限公司,,shmb
10,600221,海南航空,海南航空股份有限公司,,shmb
10,600222,太龙药业,河南竹林众生制药股份有限公司,,shmb
10,600223,鲁商置业,鲁商置业股份有限公司,,shmb
10,600225,天津松江,天津松江股份有限公司,,shmb
10,600226,升华拜克,浙江升华拜克生物股份有限公司,,shmb
10,600227,赤天化,贵州赤天化股份有限公司,,shmb
10,600228,昌九生化,江西昌九生物化工股份有限公司,,shmb
10,600229,城市传媒,青岛城市传媒股份有限公司,,shmb
10,600230,*ST 沧大,沧州大化股份有限公司,,shmb
10,600231,凌钢股份,凌源钢铁股份有限公司,,shmb
10,600232,金鹰股份,浙江金鹰股份有限公司,,shmb
10,600233,大杨创世,大连大杨创世股份有限公司,,shmb
10,600234,*ST 山水,山西广和山水文化传播股份有限公司,,shmb
10,600235,民丰特纸,民丰特种纸股份有限公司,,shmb
10,600236,桂冠电力,广西桂冠电力股份有限公司,,shmb
10,600237,铜峰电子,安徽铜峰电子股份有限公司,,shmb
10,600238,海南椰岛,海南椰岛(集团)股份有限公司,,shmb
10,600239,云南城投,云南城投置业股份有限公司,,shmb
10,600240,华业资本,北京华业资本控股股份有限公司,,shmb
10,600241,时代万恒,辽宁时代万恒股份有限公司,,shmb
10,600242,中昌海运,中昌海运股份有限公司,,shmb
10,600243,青海华鼎,青海华鼎实业股份有限公司,,shmb
10,600246,万通地产,北京万通地产股份有限公司,,shmb
10,600247,ST 成城,吉林成城集团股份有限公司,,shmb
10,600248,延长化建,陕西延长石油化建股份有限公司,,shmb
10,600249,两面针,柳州两面针股份有限公司,,shmb
10,600250,南纺股份,南京纺织品进出口股份有限公司,,shmb
10,600251,冠农股份,新疆冠农果茸集团股份有限公司,,shmb
10,600252,中恒集团,广西梧州中恒集团股份有限公司,,shmb
10,600253,天方药业,河南天方药业股份有限公司,,shmb
10,600255,鑫科材料,安徽鑫科新材料股份有限公司,,shmb
10,600256,广汇能源,广汇能源股份有限公司,,shmb
10,600257,大湖股份,湖南洞庭水殖股份有限公司,,shmb
10,600258,首旅酒店,北京首旅酒店(集团)股份有限公司,,shmb
10,600259,广晟有色,广晟有色金属股份有限公司,,shmb
10,600260,凯乐科技,湖北凯乐科技股份有限公司,,shmb
10,600261,阳光照明,浙江阳光照明电器集团股份有限公司,,shmb
10,600262,北方股份,内蒙古北方重型汽车股份有限公司,,shmb
10,600263,路桥建设,路桥集团国际建设股份有限公司,,shmb
10,600265,*ST 景谷,云南景谷林业股份有限公司,,shmb
10,600266,北京城建,北京城建投资发展股份有限公司,,shmb
10,600267,海正药业,浙江海正药业股份有限公司,,shmb
10,600268,国电南自,国电南京自动化股份有限公司,,shmb
10,600269,赣粤高速,江西赣粤高速公路股份有限公司,,shmb
10,600270,外运发展,中外运空运发展股份有限公司,,shmb
10,600271,航天信息,航天信息股份有限公司,,shmb
10,600272,开开实业,上海开开实业股份有限公司,,shmb
10,600273,嘉化能源,浙江嘉化能源化工股份有限公司,,shmb
10,600275,武昌鱼,湖北武昌鱼股份有限公司,,shmb
10,600276,恒瑞医药,江苏恒瑞医药股份有限公司,,shmb
10,600277,亿利洁能,亿利洁能股份有限公司,,shmb
10,600278,东方创业,东方国际创业股份有限公司,,shmb
10,600279,重庆港九,重庆港九股份有限公司,,shmb
10,600280,中央商场,南京中央商场股份有限公司,,shmb
10,600281,太化股份,太原化工股份有限公司,,shmb
10,600282,南钢股份,南京钢铁股份有限公司,,shmb
10,600283,钱江水利,钱江水利开发股份有限公司,,shmb
10,600284,浦东建设,上海浦东路桥建设股份有限公司,,shmb
10,600285,羚锐制药,河南羚锐制药股份有限公司,,shmb
10,600286,S*ST 国瓷,湖南国光瓷业集团股份有限公司,,shmb
10,600287,江苏舜天,江苏舜天股份有限公司,,shmb
10,600288,大恒科技,大恒新纪元科技股份有限公司,,shmb
10,600289,亿阳信通,亿阳信通股份有限公司,,shmb
10,600290,华仪电气,华仪电气股份有限公司,,shmb
10,600291,西水股份,内蒙古西水创业股份有限公司,,shmb
10,600292,远达环保,国家电投集团远达环保股份有限公司,,shmb
10,600293,三峡新材,湖北三峡新型建材股份有限公司,,shmb
10,600295,鄂尔多斯,内蒙古鄂尔多斯资源股份有限公司,,shmb
10,600296,S 兰铝,兰州铝业股份有限公司,,shmb
10,600297,广汇汽车,广汇汽车服务股份公司,,shmb
10,600298,安琪酵母,安琪酵母股份有限公司,,shmb
10,600299,安迪苏,蓝星安迪苏股份有限公司,,shmb
10,600300,维维股份,徐州维维食品饮料股份有限公司,,shmb
10,600301,*ST 南化,南宁化工股份有限公司,,shmb
10,600302,标准股份,西安标准工业股份有限公司,,shmb
10,600303,曙光股份,辽宁曙光汽车集团股份有限公司,,shmb
10,600305,恒顺醋业,江苏恒顺醋业股份有限公司,,shmb
10,600306,*ST 商城,沈阳商业城股份有限公司,,shmb
10,600307,酒钢宏兴,甘肃酒钢集团宏兴钢铁股份有限公司,,shmb
10,600308,华泰股份,山东华泰纸业股份有限公司,,shmb
10,600309,万华化学,万华化学集团股份有限公司,,shmb
10,600310,桂东电力,广西桂东电力股份有限公司,,shmb
10,600311,荣华实业,甘肃荣华实业(集团)股份有限公司,,shmb
10,600312,平高电气,河南平高电气股份有限公司,,shmb
10,600313,农发种业,中农发种业集团股份有限公司,,shmb
10,600315,上海家化,上海家化联合股份有限公司,,shmb
10,600316,洪都航空,江西洪都航空工业股份有限公司,,shmb
10,600317,营口港,营口港务股份有限公司,,shmb
10,600318,新力金融,安徽新力金融股份有限公司,,shmb
10,600319,*ST 亚星,潍坊亚星化学股份有限公司,,shmb
10,600320,振华重工,上海振华重工(集团)股份有限公司,,shmb
10,600321,国栋建设,四川国栋建设股份有限公司,,shmb
10,600322,天房发展,天津市房地产发展(集团)股份有限公司,,shmb
10,600323,瀚蓝环境,瀚蓝环境股份有限公司,,shmb
10,600325,华发股份,珠海华发实业股份有限公司,,shmb
10,600326,西藏天路,西藏天路交通股份有限公司,,shmb
10,600327,大东方,无锡商业大厦大东方股份有限公司,,shmb
10,600328,兰太实业,内蒙古兰太实业股份有限公司,,shmb
10,600329,中新药业,天津中新药业集团股份有限公司,,shmb
10,600330,天通股份,天通控股股份有限公司,,shmb
10,600331,宏达股份,四川宏达股份有限公司,,shmb
10,600332,白云山,广州白云山医药集团股份有限公司,,shmb
10,600333,长春燃气,长春燃气股份有限公司,,shmb
10,600335,国机汽车,国机汽车股份有限公司,,shmb
10,600336,澳柯玛,澳柯玛股份有限公司,,shmb
